7	62	11	36
7	63	13	53
7	64	14	52
7	65	15	41
7	66	14	44
7	67	10	29
7	68	7	24
7	69	27	95
7	70	17	54
7	71	25	83
7	72	13	48
7	73	34	102
7	74	25	85
7	75	23	75
7	76	8	26
7	77	15	49
7	78	6	25
7	79	14	51
7	80	13	42
7	81	11	37
7	82	13	43
7	83	7	29
7	84	8	32
7	85	37	120
7	86	24	82
7	87	19	64
7	88	21	73
7	89	42	119
7	90	12	42
7	91	6	25
7	92	13	40
7	93	15	54
7	94	13	45
7	95	18	60
7	96	18	65
7	97	9	33
7	98	9	33
7	99	10	32
7	100	19	67
7	101	23	79
7	102	9	35
7	103	16	55
7	104	8	24
7	105	18	50
7	106	11	29
7	107	6	18
7	108	6	20
7	109	9	27
7	110	7	25
7	111	7	25
7	112	4	13
7	113	11	34
7	114	5	19
7	115	10	27
7	116	11	39
7	117	11	32
7	118	6	19
7	119	4	17
7	120	3	12
7	121	4	13
7	122	3	8
7	123	19	66
7	124	8	38
7	125	5	15
7	126	16	51
7	127	21	84
7	128	16	56
7	129	22	74
7	130	10	39
7	131	22	75
7	132	12	38
7	133	13	57
7	134	22	72
7	135	11	34
7	136	11	44
7	137	29	104
7	138	23	75
7	139	10	27
7	140	9	31
7	141	18	70
7	142	23	84
7	143	41	133
7	144	14	44
7	145	20	72
7	146	36	114
7	147	13	47
7	148	22	70
7	149	18	57
7	150	39	135
7	151	11	36
7	152	15	52
7	153	14	42
7	154	15	51
7	155	41	134
7	156	30	99
7	157	43	170
7	158	31	99
7	159	8	27
7	160	43	159
7	161	20	71
7	162	17	55
7	163	27	92
7	164	19	67
7	165	18	54
7	166	11	28
7	167	19	68
7	168	14	60
7	169	40	133
7	170	10	36
7	171	19	64
7	172	26	86
7	173	15	53
7	174	5	24
7	175	13	49
7	176	30	112
7	177	9	33
7	178	10	34
7	179	30	99
7	180	14	50
7	181	7	27
7	182	8	30
7	183	5	15
7	184	11	32
7	185	22	69
7	186	10	32
7	187	37	115
7	188	28	80
7	189	29	97
7	190	12	38
7	191	7	22
7	192	7	27
7	193	12	46
7	194	14	49
7	195	26	82
7	196	9	26
7	197	10	38
7	198	12	41
7	199	7	27
7	200	10	35
7	201	12	36
7	202	7	24
7	203	23	69
7	204	8	33
7	205	16	53
7	206	11	41
8	1	18	64
8	2	17	65
8	3	6	25
8	4	11	41
8	5	11	39
8	6	11	40
8	7	23	80
8	8	7	28
8	9	11	44
8	10	18	51
8	11	22	83
8	12	23	73
8	13	13	43
8	14	6	22
8	15	11	37
8	16	20	70
8	17	21	70
8	18	6	20
8	19	24	81
8	20	11	39
8	21	8	24
8	22	10	27
8	23	11	41
8	24	20	71
8	25	13	40
8	26	19	76
8	27	11	40
8	28	10	39
8	29	18	61
8	30	16	59
8	31	17	52
8	32	19	55
8	33	12	42
8	34	21	74
8	35	13	45
8	36	21	77
8	37	18	64
8	38	16	46
8	39	16	50
8	40	10	34
8	41	33	112
8	42	35	119
8	43	20	68
8	44	19	69
8	45	12	42
8	46	13	45
8	47	17	53
8	48	36	106
8	49	18	56
8	50	13	50
8	51	9	31
8	52	17	57
8	53	18	55
8	54	17	68
8	55	10	27
8	56	12	37
8	57	10	38
8	58	14	43
8	59	8	26
8	60	33	106
8	61	12	37
8	62	12	43
8	63	20	64
8	64	8	27
8	65	26	86
8	66	26	84
8	67	20	57
8	68	10	31
8	69	11	31
8	70	24	72
8	71	13	41
8	72	45	152
8	73	13	46
8	74	18	59
8	75	22	71
9	1	9	29
9	2	14	47
9	3	32	107
9	4	22	76
9	5	26	96
9	6	18	64
9	7	23	79
9	8	16	63
9	9	13	39
9	10	10	31
9	11	13	47
9	12	18	63
9	13	20	75
9	14	11	52
9	15	11	35
9	16	24	76
9	17	18	63
9	18	23	73
9	19	24	81
9	20	16	60
9	21	10	38
9	22	8	23
9	23	19	71
9	24	33	134
9	25	23	84
9	26	18	64
9	27	12	31
9	28	27	88
9	29	29	87
9	30	23	78
9	31	23	76
9	32	15	47
9	33	14	47
9	34	28	100
9	35	19	68
9	36	36	117
9	37	31	95
9	38	28	84
9	39	16	53
9	40	43	134
9	41	15	56
9	42	23	91
9	43	13	41
9	44	14	59
9	45	14	55
9	46	15	53
9	47	17	61
9	48	16	50
9	49	15	47
9	50	16	56
9	51	14	41
9	52	22	77
9	53	12	40
9	54	22	74
9	55	17	64
9	56	10	39
9	57	11	37
9	58	16	47
9	59	19	58
9	60	22	82
9	61	26	92
9	62	12	43
9	63	16	49
9	64	17	59
9	65	13	55
9	66	16	55
9	67	19	84
9	68	16	59
9	69	32	132
9	70	26	105
9	71	24	102
9	72	24	83
9	73	11	47
9	74	46	140
9	75	12	41
9	76	9	28
9	77	15	50
9	78	11	37
9	79	20	73
9	80	25	86
9	81	27	88
9	82	8	29
9	83	25	84
9	84	18	54
9	85	16	60
9	86	18	58
9	87	11	35
9	88	14	59
9	89	13	42
9	90	17	61
9	91	26	74
9	92	23	71
9	93	19	63
9	94	30	108
9	95	18	72
9	96	14	48
9	97	16	52
9	98	16	57
9	99	27	90
9	100	25	94
9	101	22	80
9	102	17	55
9	103	16	57
9	104	16	49
9	105	16	67
9	106	12	44
9	107	24	90
9	108	23	68
9	109	27	77
9	110	15	46
